province,item_group,mdate,year_month,cpi,cpi_ma3,cpi_source
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",776,2024-09,128.379068832514,127.38979558062901,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",777,2024-10,128.186540492864,130.770668565748,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",778,2024-11,135.746396371866,135.19070367141367,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",779,2024-12,141.639174149511,144.397601886134,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",780,2025-01,155.807235137025,149.14211314671698,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",781,2025-02,149.979930153615,151.738323587653,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",782,2025-03,149.427805472319,144.04245897262365,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",783,2025-04,132.719641291937,138.52169395950898,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",784,2025-05,133.417635114271,133.81810229544533,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",785,2025-06,135.317030480128,136.070826035206,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",786,2025-07,139.477812511219,135.70644125062367,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",787,2025-08,132.324480760524,135.23554647320665,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",788,2025-09,133.904346147877,135.03852275054066,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",789,2025-10,138.886741343221,143.04226037682065,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",790,2025-11,156.335693639364,149.424238807818,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",791,2025-12,153.050281440869,158.12185219697767,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",792,2026-01,164.9795815107,161.40431212651401,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",793,2026-02,166.183073427973,160.07870545981834,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",794,2026-03,149.073461440782,151.91170450796233,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",795,2026-04,140.478578655132,143.43558025841898,tier1_province_exact_group
ANTIQUE,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",796,2026-05,140.754700679343,,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",767,2023-12,111.37532401747,,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",768,2024-01,118.17778535944,115.25059104474234,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",769,2024-02,116.198663757317,113.991838302904,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",770,2024-03,107.599065791955,112.09611336679099,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",771,2024-04,112.490610551101,111.16630436292267,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",772,2024-05,113.409236745712,114.35487625262466,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",773,2024-06,117.164781461061,110.25607921275999,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",774,2024-07,100.194219431507,105.3675709080908,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",775,2024-08,98.7437118317044,101.33749153502447,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",776,2024-09,105.074543341862,102.76534978128414,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",777,2024-10,104.477794170286,105.28348605218467,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",778,2024-11,106.298120644406,104.92323844938632,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",779,2024-12,103.993800533467,109.17324303635867,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",780,2025-01,117.227807931203,111.417982254139,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",781,2025-02,113.032338297747,113.84399033470068,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",782,2025-03,111.271824775152,109.95126641199134,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",783,2025-04,105.549636163075,108.50373102510434,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",784,2025-05,108.689732137086,111.25169886266201,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",785,2025-06,119.515728287825,114.90141109294099,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",786,2025-07,116.498772853912,116.33375496517401,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",787,2025-08,112.986763753785,113.61920379199366,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",788,2025-09,111.372074768284,112.24650159695132,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",789,2025-10,112.380666268785,115.101046323927,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",790,2025-11,121.550397934712,117.55934109577066,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",791,2025-12,118.746959083815,123.13396248737301,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",792,2026-01,129.104530443592,124.99530734537133,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",793,2026-02,127.134432508707,126.94166377246033,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",794,2026-03,124.586028365082,120.799059531243,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",795,2026-04,110.67671771994,117.58782312028067,tier1_province_exact_group
ANTIQUE,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",796,2026-05,117.50072327582,,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),767,2023-12,146.0,,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),768,2024-01,148.3,148.03333333333333,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),769,2024-02,149.8,148.20000000000002,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),770,2024-03,146.5,147.23333333333335,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),771,2024-04,145.4,146.1,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),772,2024-05,146.4,146.5,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),773,2024-06,147.7,148.4,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),774,2024-07,151.1,152.29999999999998,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),775,2024-08,158.1,156.5,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),776,2024-09,160.3,159.23333333333332,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),777,2024-10,159.3,159.26666666666668,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),778,2024-11,158.2,155.96666666666667,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),779,2024-12,150.4,156.3,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),780,2025-01,160.3,156.73333333333335,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),781,2025-02,159.5,159.70000000000002,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),782,2025-03,159.3,157.13333333333333,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),783,2025-04,152.6,155.4333333333333,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),784,2025-05,154.4,154.56666666666666,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),785,2025-06,156.7,156.43333333333334,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),786,2025-07,158.2,157.83333333333334,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),787,2025-08,158.6,157.1,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),788,2025-09,154.5,156.20000000000002,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),789,2025-10,155.5,155.23333333333332,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),790,2025-11,155.7,156.16666666666666,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),791,2025-12,157.3,158.96666666666667,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),792,2026-01,163.9,160.50000000000003,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),793,2026-02,160.3,162.3,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),794,2026-03,162.7,162.63333333333333,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),795,2026-04,164.9,163.0666666666667,tier1_province_exact_group
ANTIQUE,01.1.6 - Fruits and nuts (ND),796,2026-05,161.6,,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",767,2023-12,131.507155028473,,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",768,2024-01,126.713152990501,127.55170671858633,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",769,2024-02,124.434812136785,125.26049667514035,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",770,2024-03,124.633524898135,125.51713297210233,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",771,2024-04,127.483061881387,127.19684879244333,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",772,2024-05,129.473959597808,128.81276428137568,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",773,2024-06,129.481271364932,129.55021920161568,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",774,2024-07,129.695426642107,129.28759976186367,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",775,2024-08,128.686101278552,129.31954801380064,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",776,2024-09,129.577116120743,131.63574877628,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",777,2024-10,136.644028929545,137.38769489861764,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",778,2024-11,145.941939645565,143.25389167487933,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",779,2024-12,147.175706449528,146.95345161082665,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",780,2025-01,147.742708737387,147.32199492729669,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",781,2025-02,147.047569594975,147.313822743444,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",782,2025-03,147.15118989797,145.67968700582466,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",783,2025-04,142.840301524529,143.66051765915935,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",784,2025-05,140.990061554979,142.22366406779835,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",785,2025-06,142.840629123887,141.584815060481,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",786,2025-07,140.923754502577,142.30472133007265,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",787,2025-08,143.149780363754,144.66343686012235,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",788,2025-09,149.916775714036,148.76724064045598,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",789,2025-10,153.235165843578,153.71530595385667,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",790,2025-11,157.993976303956,166.84503905575832,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",791,2025-12,189.305975019741,183.19675961705434,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",792,2026-01,202.290327527466,199.3402683895553,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",793,2026-02,206.424502621459,200.97630590176468,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",794,2026-03,194.214087556369,201.76196552311833,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",795,2026-04,204.647306391527,197.78810968094697,tier1_province_exact_group
ANTIQUE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",796,2026-05,194.502935094945,,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",767,2023-12,163.516236901328,,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",768,2024-01,153.119851733241,151.97612425726834,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",769,2024-02,139.292284137236,139.59005249831168,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",770,2024-03,126.358021624458,130.96937700430567,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",771,2024-04,127.257825251223,121.54088708634868,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",772,2024-05,111.006814383365,118.98417488685833,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",773,2024-06,118.687885025987,117.673940541452,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",774,2024-07,123.327122215004,123.43418549274533,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",775,2024-08,128.287549237245,124.295180758965,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",776,2024-09,121.270870824646,122.27860886333467,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",777,2024-10,117.277406528113,120.12001442005533,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",778,2024-11,121.811765907407,119.519322209502,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",779,2024-12,119.468794192986,127.26088113933467,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",780,2025-01,140.502083317611,132.84071473838102,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",781,2025-02,138.551266704546,139.520206185153,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",782,2025-03,139.507268533302,135.45355354090466,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",783,2025-04,128.302125384866,131.00740243908697,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",784,2025-05,125.212813399093,126.92643621527766,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",785,2025-06,127.264369861874,125.78869417801866,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",786,2025-07,124.888899273089,129.22959790282633,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",787,2025-08,135.535524573516,133.72231187340833,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",788,2025-09,140.74251177362,137.10267865164965,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",789,2025-10,135.029999607813,140.34626413824068,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",790,2025-11,145.266281033289,153.63753102553667,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",791,2025-12,180.616312435508,156.78598071653835,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",792,2026-01,144.475348680818,154.90865720585634,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",793,2026-02,139.634310501243,138.7457700792547,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",794,2026-03,132.127651055703,132.468607308926,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",795,2026-04,125.643860369832,123.51666356579067,tier1_province_exact_group
ANTIQUE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",796,2026-05,112.778479271837,,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",767,2023-12,136.96403418315,,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",768,2024-01,136.328372043574,136.50194780477867,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",769,2024-02,136.213437187612,136.36347383232,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",770,2024-03,136.548612265774,136.86856631160535,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",771,2024-04,137.84364948143,136.83984137235433,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",772,2024-05,136.127262369859,139.9593902502793,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",773,2024-06,145.907258899549,142.6092302734347,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",774,2024-07,145.793169550896,147.3575204284153,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",775,2024-08,150.372132834801,149.18732831905035,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",776,2024-09,151.396682571454,150.139582691607,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",777,2024-10,148.649932668566,151.13919008422133,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",778,2024-11,153.370955012644,149.28295625747066,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",779,2024-12,145.827981091202,152.61317619934098,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",780,2025-01,158.640592494177,150.33504935125433,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",781,2025-02,146.536574468384,148.29688563356703,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",782,2025-03,139.71348993814,139.86374458843898,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",783,2025-04,133.341169358793,135.50405263421032,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",784,2025-05,133.457498605698,132.654742037918,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",785,2025-06,131.165558149263,132.523818063351,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",786,2025-07,132.948397435092,133.12222596199436,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",787,2025-08,135.252722301628,136.162786864332,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",788,2025-09,140.287240856276,139.031494018063,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",789,2025-10,141.554518896285,142.12586458792364,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",790,2025-11,144.53583401121,147.7829749920687,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",791,2025-12,157.258572068711,150.4312792845187,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",792,2026-01,149.499431773635,151.10848750722099,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",793,2026-02,146.567458679317,145.7643022069527,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",794,2026-03,141.226016167906,143.00325818989435,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",795,2026-04,141.21629972246,141.16619457245167,tier1_province_exact_group
ANTIQUE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",796,2026-05,141.056267826989,,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",767,2023-12,122.942086131977,,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",768,2024-01,122.942086131977,122.942086131977,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",769,2024-02,122.942086131977,122.942086131977,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",770,2024-03,122.942086131977,122.942086131977,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",771,2024-04,122.942086131977,122.64619144106068,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",772,2024-05,122.054402059228,122.64619144106068,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",773,2024-06,122.942086131977,122.64619144106068,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",774,2024-07,122.942086131977,122.942086131977,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",775,2024-08,122.942086131977,122.942086131977,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",776,2024-09,122.942086131977,123.138887637027,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",777,2024-10,123.532490647127,123.335689142077,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",778,2024-11,123.532490647127,123.532490647127,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",779,2024-12,123.532490647127,123.532490647127,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",780,2025-01,123.532490647127,123.532490647127,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",781,2025-02,123.532490647127,123.532490647127,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",782,2025-03,123.532490647127,123.532490647127,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",783,2025-04,123.532490647127,123.532490647127,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",784,2025-05,123.532490647127,123.91548786386033,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",785,2025-06,124.681482297327,124.29848508059365,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",786,2025-07,124.681482297327,124.68148229732701,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",787,2025-08,124.681482297327,124.68148229732701,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",788,2025-09,124.681482297327,124.68148229732701,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",789,2025-10,124.681482297327,124.68148229732701,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",790,2025-11,124.681482297327,124.68148229732701,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",791,2025-12,124.681482297327,121.82627745211666,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",792,2026-01,116.115867761696,118.97107260690632,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",793,2026-02,116.115867761696,116.115867761696,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",794,2026-03,116.115867761696,116.38933177731265,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",795,2026-04,116.936259808546,117.710833406292,tier1_province_exact_group
ANTIQUE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",796,2026-05,120.080372648634,,tier1_province_exact_group
ANTIQUE,01.2.5.0 - Water (ND),767,2023-12,114.473274610736,,tier1_province_exact_group
